"Population with at least some secondary education (% ages 25 and older)"
"Dimension: Education"
"SDG 4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship"
"Definition: Percentage of the population ages 25 and older that has reached (but not necessarily completed) a secondary level of education."
"Source: UNESCO Institute for Statistics (2020) and Barro and Lee (2018)."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019",""
"188"," Central African Republic","9.5","","12.0","","14.4","","16.4","","18.1","","18.8","","19.5","","20.2","","20.9","","20.9","","21.6","","21.8","","22.1","","22.1","a,b"
"187"," Chad","..","","..","","..","","5.5","","..","","..","","..","","..","","..","","5.8","","5.8","","5.8","","6.0","","6.1","a,c"
"43"," Chile","50.1","","54.9","","59.0","","67.8","","74.8","","72.9","","74.3","","75.7","","78.0","","78.5","","78.9","","79.3","","79.3","","79.6","a"
"85"," China","36.4","","44.1","","52.3","","58.7","","65.3","","67.7","","70.2","","72.6","","75.0","","75.0","","77.4","","77.4","","78.6","","79.2","a,b"
"83"," Colombia","34.2","","40.5","","41.4","","40.8","","44.0","","45.2","","46.2","","48.0","","49.4","","50.2","","52.0","","53.2","","54.4","","54.7","a"
"149"," Congo","30.4","","38.9","","44.5","","43.8","","43.2","","44.3","","45.3","","46.3","","47.4","","47.4","","48.4","","48.4","","48.8","","48.8","a,e"
"175"," Congo (Democratic Republic of the)","9.2","","16.3","","21.4","","21.5","","34.5","","37.2","","39.8","","42.4","","45.1","","47.9","","50.7","","50.7","","50.7","","50.7","a"
"62"," Costa Rica","36.0","","41.2","","48.6","","47.7","","48.8","","50.0","","50.6","","52.4","","54.2","","52.9","","52.9","","53.7","","54.4","","54.4","a"
"43"," Croatia","46.0","","51.1","","55.7","","77.6","","..","","89.1","","90.7","","92.3","","93.9","","95.5","","95.7","","95.7","","95.7","","95.8","a"
"70"," Cuba","53.9","","62.8","","69.3","","73.2","","..","","..","","81.1","","83.0","","84.8","","84.8","","86.9","","86.9","","87.4","","87.9","a,b"
