"Government expenditure on education (% of GDP)"
"Dimension: Education"
"SDG 1.a Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions"
"Definition: Current, capital and transfer spending on education, expressed as a percentage of GDP."
"Source: World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2013-2018",""
"39"," Slovakia","..","","4.3","","3.9","","3.8","","4.1","","4.0","","3.9","","4.1","","4.2","","4.6","","3.9","","..","","..","","3.9","a"
"22"," Slovenia","..","","4.9","","..","","5.6","","5.6","","5.6","","5.6","","5.4","","5.3","","4.9","","4.8","","..","","..","","4.8","a"
"151"," Solomon Islands","..","","..","","..","","..","","9.9","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"114"," South Africa","5.1","","..","","5.4","","5.1","","5.7","","6.0","","6.4","","6.0","","6.0","","6.0","","5.9","","6.1","","6.2","","6.2","a"
"185"," South Sudan","..","","..","","..","","..","","..","","0.8","","..","","1.2","","1.7","","1.5","","1.5","","1.0","","..","","1.0","a"
"25"," Spain","3.6","","4.4","","4.2","","4.1","","4.8","","4.9","","4.4","","4.3","","4.3","","4.3","","4.2","","..","","..","","4.2","a"
"72"," Sri Lanka","2.4","","3.0","","..","","..","","1.7","","1.8","","1.5","","1.6","","1.9","","2.2","","3.4","","2.8","","2.1","","2.1","a"
"170"," Sudan","..","","..","","1.0","","1.6","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"7"," Sweden","5.3","","6.2","","6.8","","6.6","","6.6","","6.5","","7.6","","7.7","","7.7","","7.5","","7.7","","..","","..","","7.7","a"
"2"," Switzerland","4.5","","5.1","","4.8","","5.2","","4.9","","5.0","","5.0","","5.0","","5.1","","5.1","","5.1","","..","","..","","5.1","a"
"125"," Tajikistan","..","","2.1","","2.3","","3.5","","4.0","","3.9","","4.0","","..","","..","","5.2","","..","","..","","..","","5.2","a"
"163"," Tanzania (United Republic of)","2.1","","..","","..","","3.5","","4.5","","..","","..","","..","","3.4","","..","","..","","4.4","","3.7","","3.7","a"
"79"," Thailand","..","","3.1","","5.3","","3.9","","3.5","","4.8","","4.5","","4.1","","..","","..","","..","","..","","..","","4.1","a"
"141"," Timor-Leste","..","","..","","..","","..","","2.4","","1.9","","1.2","","1.4","","2.7","","4.4","","5.3","","4.6","","4.1","","4.1","a"
"167"," Togo","..","","..","","3.9","","3.2","","4.1","","4.3","","4.7","","4.4","","4.8","","5.1","","5.0","","5.0","","5.4","","5.4","a"
"104"," Tonga","..","","..","","4.9","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"67"," Trinidad and Tobago","3.7","","3.6","","2.8","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"95"," Tunisia","5.8","","6.4","","6.2","","6.5","","6.3","","..","","6.3","","..","","..","","6.6","","..","","..","","..","","6.6","a"
"54"," Turkey","..","","2.3","","2.5","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111"," Turkmenistan","..","","..","","..","","..","","..","","..","","3.0","","..","","..","","..","","..","","..","","..","","..",""
".."," Tuvalu","7.6","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"159"," Uganda","..","","..","","2.5","","..","","2.4","","3.0","","2.5","","2.2","","2.3","","2.8","","2.6","","2.7","","2.5","","2.5","a"
"74"," Ukraine","..","","..","","4.2","","6.1","","..","","6.2","","6.7","","6.7","","5.9","","..","","5.0","","5.4","","..","","5.4","a"
"13"," United Kingdom","4.1","","4.8","","4.1","","5.0","","5.7","","5.6","","..","","5.6","","5.7","","5.6","","5.5","","..","","..","","5.5","a"
"17"," United States","..","","..","","..","","..","","..","","..","","..","","4.9","","5.0","","..","","..","","..","","..","","5.0","a"
